Time,"unix timestamp","Analogue 1 raw ADC counts","Humidity  calculated","Analogue 2 raw ADC counts","Brood temperature calculated","Temperature raw ADC counts","Monitor Temperature  calculated","Weight/Rain raw ADC counts","Weight in Kg (monitor)","Rain in mm (gateway)","Data type"
"2016-09-22 15:38:00",1474558680,1405,19.2702939,1017,31.956044377,906,23.010989386,19598,35.381357362,6663.32,h
"2016-09-22 16:02:28",1474560148,1384,18.63625392,1008,31.230769648,900,22.5274729,19592,35.363312248,6661.28,h
"2016-09-22 16:32:29",1474561949,1489,21.80645382,979,28.893773299,900,22.5274729,19583,35.336244577,6658.22,h
"2016-09-22 17:26:03",1474565163,1859,32.97763442,960,27.36263776,886,21.399267766,19571,35.300154349,6654.14,h
"2016-09-22 18:22:16",1474568536,1842,32.46436396,940,25.75091614,878,20.754579118,19576,35.315191944,6655.84,h
"2016-09-22 19:26:38",1474572398,2109,40.52572942,921,24.219780601,863,19.545787903,19583,35.336244577,6658.22,h
"2016-09-22 20:07:02",1474574822,2280,45.6886264,908,23.172161548,853,18.739927093,19602,35.393387438,6664.68,h
"2016-09-22 20:32:24",1474576344,2280,45.6886264,908,23.172161548,853,18.739927093,19602,35.393387438,6664.68,h
"2016-09-22 21:05:23",1474578323,2373,48.49651774,896,22.205128576,839,17.611721959,19623,35.456545337,6671.82,h
"2016-09-23 06:20:25",1474611625,2574,54.56518612,834,17.208791554,794,13.985348314,19745,35.823462655,6713.3,h
"2016-09-23 06:52:44",1474613564,2564,54.26326232,843,17.934066283,800,14.4688648,19746,35.826470174,6713.64,h
"2016-09-23 07:37:05",1474616225,2486,51.90825668,849,18.417582769,805,14.871795205,19744,35.820455136,6712.96,h
"2016-09-23 08:12:37",1474618357,2486,51.90825668,849,18.417582769,805,14.871795205,19744,35.820455136,6712.96,h
"2016-09-23 08:39:27",1474619967,2170,42.3674646,864,19.626373984,814,15.597069934,19715,35.733237085,6703.1,h
"2016-09-23 09:04:14",1474621454,1845,32.5549411,890,21.72161209,827,16.644688987,19708,35.712184452,6700.72,h
"2016-09-23 23:55:14",1474674914,2695,58.2184641,856,18.981685336,801,14.549450881,19635,35.492635565,6675.9,h
"2016-09-24 04:44:05",1474692245,2767,60.39231546,831,16.967033311,767,11.809524127,19708,35.712184452,6700.72,h
"2016-09-24 11:18:30",1474715910,1331,17.03605778,961,27.443223841,879,20.835165199,19606,35.405417514,6666.04,h
"2016-09-24 11:31:49",1474716709,1331,17.03605778,961,27.443223841,879,20.835165199,19606,35.405417514,6666.04,h
"2016-09-24 12:15:28",1474719328,1274,15.31509212,979,28.893773299,894,22.043956414,19613,35.426470147,6668.42,h
"2016-09-24 16:11:45",1474733505,1379,18.48529202,973,28.410256813,909,23.252747629,19517,35.137748323,6635.78,h
"2016-09-24 18:39:55",1474742395,2103,40.34457514,908,23.172161548,872,20.271062632,19521,35.149778399,6637.14,h
"2016-09-24 20:06:31",1474747591,2386,48.88901868,883,21.157509523,846,18.175824526,19530,35.17684607,6640.2,h
"2016-09-24 20:36:22",1474749382,2386,48.88901868,883,21.157509523,846,18.175824526,19530,35.17684607,6640.2,h
"2016-09-24 21:06:36",1474751196,2386,48.88901868,875,20.512820875,833,17.128205473,19549,35.233988931,6646.66,h
"2016-09-24 21:58:21",1474754301,2395,49.1607501,870,20.10989047,828,16.725275068,19560,35.26707164,6650.4,h
"2016-09-25 02:16:22",1474769782,2536,53.41787568,843,17.934066283,802,14.630036962,19625,35.462560375,6672.5,h
"2016-09-25 02:31:43",1474770703,2536,53.41787568,843,17.934066283,802,14.630036962,19625,35.462560375,6672.5,h
"2016-09-25 03:02:25",1474772545,2313,46.68497494,843,17.934066283,802,14.630036962,19642,35.513688198,6678.28,h
"2016-09-25 03:32:23",1474774343,2306,46.47362828,842,17.853480202,802,14.630036962,19640,35.50767316,6677.6,h
"2016-09-25 04:02:29",1474776149,2394,49.13055772,837,17.450549797,797,14.227106557,19643,35.516695717,6678.62,h
"2016-09-25 04:32:13",1474777933,2394,49.13055772,837,17.450549797,797,14.227106557,19643,35.516695717,6678.62,h
"2016-09-25 05:02:27",1474779747,2296,46.17170448,840,17.69230804,804,14.791209124,19648,35.531733312,6680.32,h
"2016-09-25 05:32:24",1474781544,2296,46.17170448,840,17.69230804,804,14.791209124,19648,35.531733312,6680.32,h
"2016-09-25 06:02:37",1474783357,2251,44.81304738,840,17.69230804,806,14.952381286,19654,35.549778426,6682.36,h
"2016-09-25 06:32:17",1474785137,2251,44.81304738,840,17.69230804,806,14.952381286,19654,35.549778426,6682.36,h
"2016-09-25 07:02:33",1474786953,2255,44.9338169,843,17.934066283,809,15.194139529,19622,35.453537818,6671.48,h
"2016-09-25 07:32:31",1474788751,2314,46.71516732,853,18.739927093,808,15.113553448,19634,35.489628046,6675.56,h
"2016-09-25 08:02:36",1474790556,1918,34.75898484,883,21.157509523,830,16.88644723,19605,35.402409995,6665.7,h
"2016-09-25 08:33:08",1474792388,1918,34.75898484,883,21.157509523,830,16.88644723,19605,35.402409995,6665.7,h
"2016-09-25 09:02:45",1474794165,1892,33.97398296,900,22.5274729,843,17.934066283,19589,35.354289691,6660.26,h
"2016-09-25 09:32:53",1474795973,1892,33.97398296,900,22.5274729,843,17.934066283,19589,35.354289691,6660.26,h
"2016-09-25 10:02:30",1474797750,2066,39.22745708,896,22.205128576,843,17.934066283,19641,35.510680679,6677.94,h
"2016-09-25 10:33:02",1474799582,2317,46.80574446,880,20.91575128,831,16.967033311,19601,35.390379919,6664.34,h
"2016-09-25 11:02:51",1474801371,2383,48.79844154,875,20.512820875,829,16.805861149,19622,35.453537818,6671.48,h
"2016-09-25 11:32:31",1474803151,2401,49.34190438,876,20.593406956,836,17.369963716,19653,35.546770907,6682.02,h
"2016-09-25 12:02:53",1474804973,2401,49.34190438,876,20.593406956,836,17.369963716,19653,35.546770907,6682.02,h
"2016-09-25 12:32:12",1474806732,2399,49.28151962,877,20.673993037,838,17.531135878,19676,35.615943844,6689.84,h
"2016-09-25 13:02:24",1474808544,1853,32.79648014,873,20.351648713,841,17.772894121,19644,35.519703236,6678.96,h
"2016-09-25 13:33:41",1474810421,1853,32.79648014,873,20.351648713,841,17.772894121,19644,35.519703236,6678.96,h
"2016-09-25 14:02:10",1474812130,1533,23.13491854,887,21.479853847,848,18.336996688,19682,35.633988958,6691.88,h
"2016-09-25 14:32:11",1474813931,1506,22.31972428,900,22.5274729,856,18.981685336,19669,35.594891211,6687.46,h
"2016-09-25 15:02:33",1474815753,1440,20.3270272,954,26.879121274,878,20.754579118,19679,35.624966401,6690.86,h
"2016-09-25 15:32:22",1474817542,1440,20.3270272,954,26.879121274,878,20.754579118,19679,35.624966401,6690.86,h
"2016-09-25 16:02:23",1474819343,1615,25.6106937,935,25.347985735,871,20.190476551,19631,35.480605489,6674.54,h
"2016-09-25 16:32:43",1474821163,1615,25.6106937,935,25.347985735,871,20.190476551,19631,35.480605489,6674.54,h
"2016-09-25 17:02:12",1474822932,1645,26.5164651,925,24.542124925,868,19.948718308,19621,35.450530299,6671.14,h
"2016-09-25 17:33:34",1474824814,1746,29.56589548,889,21.641026009,854,18.820513174,19632,35.483613008,6674.88,h
"2016-09-25 18:02:13",1474826533,1746,29.56589548,889,21.641026009,854,18.820513174,19632,35.483613008,6674.88,h
"2016-09-25 18:32:09",1474828329,1790,30.8943602,875,20.512820875,846,18.175824526,19626,35.465567894,6672.84,h
"2016-09-25 19:02:22",1474830142,2021,37.86879998,857,19.062271417,831,16.967033311,19637,35.498650603,6676.58,h
"2016-09-25 19:32:27",1474831947,2021,37.86879998,857,19.062271417,831,16.967033311,19637,35.498650603,6676.58,h
"2016-09-25 20:02:20",1474833740,2073,39.43880374,842,17.853480202,817,15.838828177,19639,35.504665641,6677.26,h
"2016-09-25 20:32:14",1474835534,2073,39.43880374,842,17.853480202,817,15.838828177,19639,35.504665641,6677.26,h
"2016-09-25 21:06:38",1474837598,2429,50.18729102,832,17.047619392,805,14.871795205,19642,35.513688198,6678.28,h
"2016-09-25 21:34:52",1474839292,2429,50.18729102,832,17.047619392,805,14.871795205,19642,35.513688198,6678.28,h
"2016-09-25 22:02:14",1474840934,2547,53.74999186,826,16.564102906,789,13.582417909,19645,35.522710755,6679.3,h
"2016-09-25 22:32:44",1474842764,2628,56.19557464,818,15.919414258,784,13.179487504,19645,35.522710755,6679.3,h
"2016-09-25 23:02:19",1474844539,2628,56.19557464,818,15.919414258,784,13.179487504,19645,35.522710755,6679.3,h
"2016-09-25 23:34:25",1474846465,2704,58.49019552,814,15.597069934,773,12.293040613,19659,35.564816021,6684.06,h
"2016-09-26 00:02:05",1474848125,2704,58.49019552,814,15.597069934,773,12.293040613,19659,35.564816021,6684.06,h
"2016-09-26 00:35:22",1474850122,2746,59.75827548,811,15.355311691,769,11.970696289,19668,35.591883692,6687.12,h
"2016-09-26 01:06:41",1474852001,2791,61.11693258,806,14.952381286,758,11.084249398,19673,35.606921287,6688.82,h
"2016-09-26 01:32:01",1474853521,2795,61.2377021,807,15.032967367,756,10.923077236,19678,35.621958882,6690.52,h
"2016-09-26 02:24:34",1474856674,2830,62.2944354,802,14.630036962,758,11.084249398,19687,35.649026553,6693.58,h
"2016-09-26 03:03:46",1474859026,2852,62.95866776,798,14.307692638,752,10.600732912,19701,35.691131819,6698.34,h
"2016-09-26 03:37:43",1474861063,2874,63.62290012,795,14.065934395,749,10.358974669,19715,35.733237085,6703.1,h
"2016-09-26 04:06:41",1474862801,2874,63.62290012,795,14.065934395,749,10.358974669,19715,35.733237085,6703.1,h
"2016-09-26 04:32:06",1474864326,2896,64.28713248,794,13.985348314,743,9.875458183,19725,35.763312275,6706.5,h
"2016-09-26 05:02:23",1474866143,2881,63.83424678,792,13.824176152,748,10.278388588,19734,35.790379946,6709.56,h
"2016-09-26 05:32:37",1474867957,2881,63.83424678,792,13.824176152,748,10.278388588,19734,35.790379946,6709.56,h
"2016-09-26 06:24:58",1474871098,2836,62.47558968,792,13.824176152,750,10.43956075,19746,35.826470174,6713.64,h
"2016-09-26 07:07:19",1474873639,2830,62.2944354,796,14.146520476,753,10.681318993,19752,35.844515288,6715.68,h
"2016-09-26 07:33:43",1474875223,2782,60.84520116,807,15.032967367,754,10.761905074,19753,35.847522807,6716.02,h
"2016-09-26 08:10:23",1474877423,2651,56.88999938,816,15.758242096,760,11.24542156,19760,35.86857544,6718.4,h
"2016-09-26 08:33:36",1474878816,2537,53.44806806,825,16.483516825,769,11.970696289,19747,35.829477693,6713.98,h
"2016-09-26 09:02:22",1474880542,2361,48.13420918,833,17.128205473,778,12.695971018,19747,35.829477693,6713.98,h
"2016-09-26 09:41:47",1474882907,2136,41.34092368,848,18.336996688,797,14.227106557,19716,35.736244604,6703.44,h
"2016-09-26 10:06:06",1474884366,2136,41.34092368,848,18.336996688,797,14.227106557,19716,35.736244604,6703.44,h
"2016-09-26 10:33:48",1474886028,1949,35.69494862,861,19.384615741,804,14.791209124,19701,35.691131819,6698.34,h
"2016-09-26 11:02:14",1474887734,1645,26.5164651,887,21.479853847,819,16.000000339,19674,35.609928806,6689.16,h
"2016-09-26 11:37:45",1474889865,1433,20.11568054,918,23.978022358,846,18.175824526,19642,35.513688198,6678.28,h
"2016-09-26 14:05:53",1474898753,1416,19.60241008,955,26.959707355,866,19.787546146,19587,35.348274653,6659.58,h
"2016-09-26 14:32:17",1474900337,1443,20.41760434,977,28.732601137,868,19.948718308,19564,35.279101716,6651.76,h
"2016-09-26 15:16:34",1474902994,1497,22.04799286,952,26.717949112,873,20.351648713,19572,35.303161868,6654.48,h
"2016-09-26 16:04:36",1474905876,1497,22.04799286,952,26.717949112,873,20.351648713,19572,35.303161868,6654.48,h
"2016-09-26 16:32:24",1474907544,1497,22.04799286,952,26.717949112,873,20.351648713,19572,35.303161868,6654.48,h
"2016-09-26 17:10:01",1474909801,1642,26.42588796,923,24.380952763,865,19.706960065,19567,35.288124273,6652.78,h
"2016-09-26 17:38:47",1474911527,1691,27.90531458,908,23.172161548,855,18.901099255,19551,35.240003969,6647.34,h
"2016-09-26 18:03:16",1474912996,1994,37.05360572,898,22.366300738,844,18.014652364,19564,35.279101716,6651.76,h
"2016-09-26 18:33:53",1474914833,1861,33.03801918,885,21.318681685,838,17.531135878,19564,35.279101716,6651.76,h
"2016-09-26 19:13:37",1474917217,1865,33.1587887,874,20.432234794,832,17.047619392,19568,35.291131792,6653.12,h
"2016-09-26 19:39:21",1474918761,1865,33.1587887,874,20.432234794,832,17.047619392,19568,35.291131792,6653.12,h
"2016-09-26 20:07:34",1474920454,1865,33.1587887,874,20.432234794,832,17.047619392,19568,35.291131792,6653.12,h
"2016-09-26 20:33:30",1474922010,1865,33.1587887,874,20.432234794,832,17.047619392,19568,35.291131792,6653.12,h
"2016-09-26 21:02:23",1474923743,1865,33.1587887,874,20.432234794,832,17.047619392,19568,35.291131792,6653.12,h
"2016-09-26 22:35:22",1474929322,2241,44.51112358,839,17.611721959,802,14.630036962,19588,35.351282172,6659.92,h
"2016-09-26 23:28:50",1474932530,2241,44.51112358,839,17.611721959,802,14.630036962,19588,35.351282172,6659.92,h
"2016-09-27 00:11:18",1474935078,2436,50.39863768,828,16.725275068,792,13.824176152,19599,35.384364881,6663.66,h
"2016-09-27 00:34:59",1474936499,2436,50.39863768,828,16.725275068,792,13.824176152,19599,35.384364881,6663.66,h
"2016-09-27 01:02:29",1474938149,2413,49.70421294,830,16.88644723,786,13.340659666,19604,35.399402476,6665.36,h
"2016-09-27 01:33:38",1474940018,2441,50.54959958,829,16.805861149,785,13.260073585,19612,35.423462628,6668.08,h
"2016-09-27 02:08:21",1474942101,2497,52.24037286,829,16.805861149,790,13.66300399,19602,35.393387438,6664.68,h
"2016-09-27 02:33:32",1474943612,2497,52.24037286,829,16.805861149,790,13.66300399,19602,35.393387438,6664.68,h
"2016-09-27 03:09:55",1474945795,2522,52.99518236,822,16.241758582,784,13.179487504,19625,35.462560375,6672.5,h
"2016-09-27 03:32:36",1474947156,2522,52.99518236,822,16.241758582,784,13.179487504,19625,35.462560375,6672.5,h
"2016-09-27 04:02:33",1474948953,2531,53.26691378,821,16.161172501,783,13.098901423,19633,35.486620527,6675.22,h
"2016-09-27 04:32:41",1474950761,2531,53.26691378,821,16.161172501,783,13.098901423,19633,35.486620527,6675.22,h
"2016-09-27 05:02:33",1474952553,2572,54.50480136,818,15.919414258,780,12.85714318,19640,35.50767316,6677.6,h
"2016-09-27 05:34:04",1474954444,2572,54.50480136,818,15.919414258,780,12.85714318,19640,35.50767316,6677.6,h
"2016-09-27 06:10:43",1474956643,2605,55.5011499,811,15.355311691,769,11.970696289,19642,35.513688198,6678.28,h
"2016-09-27 06:33:24",1474958004,2570,54.4444166,810,15.27472561,768,11.890110208,19653,35.546770907,6682.02,h
"2016-09-27 07:03:58",1474959838,2563,54.23306994,815,15.677656015,771,12.131868451,19663,35.576846097,6685.42,h
"2016-09-27 07:36:35",1474961795,2404,49.43248152,831,16.967033311,776,12.534798856,19660,35.56782354,6684.4,h
"2016-09-27 08:05:04",1474963504,2263,45.17535594,849,18.417582769,786,13.340659666,19643,35.516695717,6678.62,h
"2016-09-27 08:33:52",1474965232,1797,31.10570686,869,20.029304389,799,14.388278719,19632,35.483613008,6674.88,h
"2016-09-27 09:03:49",1474967029,1597,25.06723086,890,21.72161209,814,15.597069934,19607,35.408425033,6666.38,h
"2016-09-27 09:32:43",1474968763,1418,19.66279484,906,23.010989386,831,16.967033311,19551,35.240003969,6647.34,h
"2016-09-27 11:07:31",1474974451,1305,16.2510559,955,26.959707355,865,19.706960065,19512,35.122710728,6634.08,h
"2016-09-27 11:32:09",1474975929,1327,16.91528826,961,27.443223841,871,20.190476551,19493,35.065567867,6627.62,h
"2016-09-27 13:07:22",1474981642,1213,13.47335694,985,29.377289785,897,22.285714657,19425,34.861056575,6604.5,h
"2016-09-27 13:33:31",1474983211,1198,13.02047124,1000,30.586081,905,22.930403305,19449,34.933237031,6612.66,h
"2016-09-27 14:02:21",1474984941,1208,13.32239504,1012,31.553113972,909,23.252747629,19447,34.927221993,6611.98,h
"2016-09-27 14:34:50",1474986890,1331,17.03605778,1015,31.794872215,916,23.816850196,19448,34.930229512,6612.32,h
"2016-09-27 15:08:19",1474988899,1331,17.03605778,1015,31.794872215,916,23.816850196,19448,34.930229512,6612.32,h
"2016-09-27 15:33:52",1474990432,1301,16.13028638,1023,32.439560863,917,23.897436277,19458,34.960304702,6615.72,h
"2016-09-27 16:04:32",1474992272,1273,15.28489974,998,30.424908838,909,23.252747629,19435,34.891131765,6607.9,h
"2016-09-27 16:32:07",1474993927,1538,23.28588044,973,28.410256813,905,22.930403305,19443,34.915191917,6610.62,h
"2016-09-27 17:04:39",1474995879,1518,22.68203284,954,26.879121274,898,22.366300738,19450,34.93624455,6613,h
"2016-09-27 20:20:53",1475007653,2066,39.22745708,890,21.72161209,854,18.820513174,19470,34.99639493,6619.8,h
"2016-09-27 20:44:43",1475009083,2066,39.22745708,890,21.72161209,854,18.820513174,19470,34.99639493,6619.8,h
"2016-09-27 21:10:44",1475010644,2290,45.9905502,883,21.157509523,840,17.69230804,19486,35.044515234,6625.24,h
"2016-09-27 21:58:25",1475013505,2136,41.34092368,877,20.673993037,837,17.450549797,19492,35.062560348,6627.28,h
"2016-09-28 00:07:17",1475021237,2250,44.782855,873,20.351648713,836,17.369963716,19515,35.131733285,6635.1,h
"2016-09-28 00:35:20",1475022920,2250,44.782855,873,20.351648713,836,17.369963716,19515,35.131733285,6635.1,h
"2016-09-28 01:02:51",1475024571,2292,46.05093496,877,20.673993037,835,17.289377635,19533,35.185868627,6641.22,h
"2016-09-28 01:34:08",1475026448,2292,46.05093496,877,20.673993037,835,17.289377635,19533,35.185868627,6641.22,h
"2016-09-28 02:02:51",1475028171,2354,47.92286252,874,20.432234794,829,16.805861149,19537,35.197898703,6642.58,h
"2016-09-28 02:32:40",1475029960,2319,46.86612922,874,20.432234794,830,16.88644723,19538,35.200906222,6642.92,h
"2016-09-28 03:04:10",1475031850,2308,46.53401304,872,20.271062632,836,17.369963716,19548,35.230981412,6646.32,h
"2016-09-28 03:32:37",1475033557,2308,46.53401304,872,20.271062632,836,17.369963716,19548,35.230981412,6646.32,h
"2016-09-28 04:05:39",1475035539,2271,45.41689498,874,20.432234794,834,17.208791554,19551,35.240003969,6647.34,h
"2016-09-28 04:34:22",1475037262,2271,45.41689498,874,20.432234794,834,17.208791554,19551,35.240003969,6647.34,h
"2016-09-28 05:03:12",1475038992,2297,46.20189686,871,20.190476551,828,16.725275068,19562,35.273086678,6651.08,h
"2016-09-28 05:32:22",1475040742,2339,47.46997682,871,20.190476551,828,16.725275068,19569,35.294139311,6653.46,h
"2016-09-28 06:02:22",1475042542,2367,48.31536346,868,19.948718308,833,17.128205473,19552,35.243011488,6647.68,h
"2016-09-28 06:36:45",1475044605,2367,48.31536346,868,19.948718308,833,17.128205473,19552,35.243011488,6647.68,h
"2016-09-28 07:02:21",1475046141,2374,48.52671012,870,20.10989047,829,16.805861149,19574,35.309176906,6655.16,h
"2016-09-28 07:32:33",1475047953,2353,47.89267014,879,20.835165199,841,17.772894121,19505,35.101658095,6631.7,h
"2016-09-28 08:04:21",1475049861,2353,47.89267014,879,20.835165199,841,17.772894121,19505,35.101658095,6631.7,h
"2016-09-28 08:32:24",1475051544,2133,41.25034654,894,22.043956414,845,18.095238445,19500,35.0866205,6630,h
"2016-09-28 09:10:46",1475053846,1893,34.00417534,914,23.655678034,864,19.626373984,19479,35.023462601,6622.86,h
"2016-09-28 09:32:38",1475055158,1893,34.00417534,914,23.655678034,864,19.626373984,19479,35.023462601,6622.86,h
"2016-09-28 10:10:11",1475057411,1668,27.21088984,941,25.831502221,886,21.399267766,19507,35.107673133,6632.38,h
"2016-09-28 10:34:15",1475058855,1668,27.21088984,941,25.831502221,886,21.399267766,19507,35.107673133,6632.38,h
"2016-09-28 11:07:11",1475060831,1615,25.6106937,960,27.36263776,891,21.802198171,19529,35.173838551,6639.86,h
"2016-09-28 11:32:34",1475062354,1817,31.70955446,955,26.959707355,891,21.802198171,19541,35.209928779,6643.94,h
"2016-09-28 12:06:44",1475064404,1603,25.24838514,965,27.765568165,902,22.688645062,19533,35.185868627,6641.22,h
